platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
Gitea,MrFlashMode,STALKER-Anomaly-Redux-2.0-Engine,59380,2024-06-16T15:02:03Z,2025-03-21T19:35:36Z,main,1,1,,,,,,,,,
Gitea,jsrojoo,config.nvim,89482,2025-02-15T19:47:36Z,2025-03-21T19:28:18Z,main,0,0,61748.0,,Lua,"{""Lua"": {""size"": 17482, ""percentage"": ""96.55""}, ""Python"": {""size"": 625, ""percentage"": ""3.45""}}",12.0,1.0,1.0,0.0,0.0
Gitea,please_delete_because_of_500,ews-java-api,16587,2020-10-08T11:58:35Z,2025-03-21T19:28:13Z,master,0,0,,,,,,,,2.0,0.0
Gitea,Druid,Nyxforge,94814,2025-03-21T17:25:19Z,2025-03-21T19:22:42Z,main,0,0,87704.0,GPL-3.0,,,31.0,1.0,1.0,0.0,0.0
Gitea,matt,aur-pkgbuilds,48604,2024-01-03T14:24:33Z,2025-03-21T18:28:51Z,main,0,0,466092.0,Unlicense,Shell,"{""Shell"": {""size"": 125663, ""percentage"": ""98.75""}, ""HTML"": {""size"": 450, ""percentage"": ""0.35""}, ""Go"": {""size"": 1138, ""percentage"": ""0.89""}}",957.0,1.0,39.0,0.0,0.0
Gitea,EvergreenCrypto,docker-finance,52304,2024-03-09T08:01:52Z,2025-03-21T17:48:41Z,master,1,1,24641471.0,GPL-3.0,Shell,"{""Shell"": {""size"": 421852, ""percentage"": ""48.88""}, ""Dockerfile"": {""size"": 1807, ""percentage"": ""0.21""}, ""C++"": {""size"": 245993, ""percentage"": ""28.50""}, ""PHP"": {""size"": 148188, ""percentage"": ""17.17""}, ""C"": {""size"": 45268, ""percentage"": ""5.24""}}",489.0,1.0,1.0,187.0,139.0
Gitea,miui-apps,miui-extra,94538,2025-03-18T17:38:10Z,2025-03-21T17:47:11Z,main,0,0,305703466.0,,Makefile,"{""Makefile"": {""size"": 168, ""percentage"": ""100.00""}}",6.0,1.0,1.0,0.0,0.0
Gitea,RikerZi,MonDepot,94815,2025-03-21T17:34:09Z,2025-03-21T17:34:10Z,main,0,0,24106.0,,,,,0.0,0.0,0.0,
Gitea,daxiongsvip,daxiongyunapp,94734,2025-03-20T15:32:59Z,2025-03-21T17:14:58Z,main,0,0,,,,,,,,,
Gitea,hiifong,act_runner,89647,2025-02-18T06:26:53Z,2025-03-21T17:14:58Z,main,0,1,275071.0,MIT,Go,"{""Shell"": {""size"": 2471, ""percentage"": ""2.62""}, ""Dockerfile"": {""size"": 1222, ""percentage"": ""1.30""}, ""Makefile"": {""size"": 5707, ""percentage"": ""6.05""}, ""Go"": {""size"": 84956, ""percentage"": ""90.04""}}",304.0,5.0,56.0,3.0,2.0
Gitea,heretic,torrents-csv-server,20810,2022-01-29T13:47:22Z,2025-03-21T16:55:23Z,main,6,3,,,,,,,,,
Gitea,Chaitugitea,Solar-system,94437,2025-03-17T15:42:42Z,2025-03-21T16:49:27Z,main,0,0,259064.0,MIT,JavaScript,"{""Dockerfile"": {""size"": 243, ""percentage"": ""1.47""}, ""JavaScript"": {""size"": 10402, ""percentage"": ""62.74""}, ""HTML"": {""size"": 4954, ""percentage"": ""29.88""}, ""Shell"": {""size"": 980, ""percentage"": ""5.91""}}",1.0,4.0,2.0,0.0,0.0
Gitea,dasher-org-jm,solar-system-gitea,94751,2025-03-20T18:50:53Z,2025-03-21T16:24:04Z,main,0,1,239887.0,MIT,JavaScript,"{""Dockerfile"": {""size"": 243, ""percentage"": ""1.56""}, ""JavaScript"": {""size"": 10402, ""percentage"": ""66.70""}, ""HTML"": {""size"": 4950, ""percentage"": ""31.74""}}",16.0,2.0,2.0,0.0,0.0
Gitea,techknowlogick,setup-cobol,61816,2024-07-19T02:53:28Z,2025-03-21T16:15:23Z,main,0,0,1355056.0,MIT,JavaScript,"{""JavaScript"": {""size"": 2993, ""percentage"": ""100.00""}}",11.0,1.0,2.0,3.0,2.0
Gitea,techknowlogick,zormlogger,68690,2024-09-30T02:17:49Z,2025-03-21T16:15:02Z,main,0,0,34376.0,MIT,Go,"{""Go"": {""size"": 2150, ""percentage"": ""100.00""}}",5.0,1.0,2.0,2.0,0.0
Gitea,techknowlogick,friendly-words-go,37183,2023-04-12T20:26:10Z,2025-03-21T16:14:53Z,main,0,0,109850.0,,Go,"{""Go"": {""size"": 62422, ""percentage"": ""100.00""}}",11.0,1.0,2.0,2.0,0.0
Gitea,techknowlogick,scs-filestore,69963,2024-10-18T06:49:06Z,2025-03-21T16:14:43Z,main,0,0,42753.0,MIT,Go,"{""Go"": {""size"": 10755, ""percentage"": ""100.00""}}",7.0,1.0,2.0,2.0,0.0
Gitea,techknowlogick,tklk-flake,66240,2024-08-28T19:11:40Z,2025-03-21T16:14:33Z,main,0,0,301096.0,AGPL-3.0,Nix,"{""Nix"": {""size"": 46265, ""percentage"": ""67.60""}, ""Shell"": {""size"": 2837, ""percentage"": ""4.15""}, ""Java"": {""size"": 19340, ""percentage"": ""28.26""}}",462.0,2.0,2.0,3.0,0.0
Gitea,techknowlogick,cron-zaplogger,69437,2024-10-10T03:13:50Z,2025-03-21T16:14:17Z,main,0,0,33853.0,MIT,Go,"{""Go"": {""size"": 1381, ""percentage"": ""100.00""}}",5.0,1.0,2.0,2.0,0.0
Gitea,techknowlogick,work-zaplogger,69431,2024-10-10T01:12:32Z,2025-03-21T16:14:03Z,main,0,0,40842.0,MIT,Go,"{""Go"": {""size"": 3153, ""percentage"": ""100.00""}}",7.0,1.0,2.0,3.0,2.0
Gitea,techknowlogick,scs-xormstore,68689,2024-09-30T02:16:55Z,2025-03-21T16:10:57Z,main,0,1,56235.0,MIT,Go,"{""Go"": {""size"": 10542, ""percentage"": ""100.00""}}",9.0,1.0,3.0,4.0,3.0
Gitea,techknowlogick,scs-pebblestore,69727,2024-10-15T07:11:52Z,2025-03-21T16:10:16Z,main,0,0,111900.0,MIT,Go,"{""Go"": {""size"": 8221, ""percentage"": ""100.00""}}",9.0,1.0,2.0,6.0,4.0
Gitea,techknowlogick,work-pebblequeue,69208,2024-10-07T02:08:56Z,2025-03-21T16:10:09Z,main,0,0,64593.0,MIT,Go,"{""Go"": {""size"": 9495, ""percentage"": ""100.00""}}",11.0,1.0,2.0,7.0,5.0
Gitea,F1ways,zero,94806,2025-03-21T15:52:57Z,2025-03-21T15:52:58Z,root,0,0,27401.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,lunny,gop,476,2019-05-07T02:47:14Z,2025-03-21T15:48:19Z,master,2,1,10792330.0,MIT,Go,"{""Dockerfile"": {""size"": 88, ""percentage"": ""0.12""}, ""Go"": {""size"": 72677, ""percentage"": ""99.88""}}",105.0,1.0,1.0,35.0,16.0
Gitea,BladeMight,Mahou,41540,2023-08-29T04:54:09Z,2025-03-21T14:35:09Z,master,25,1,18754117.0,GPL-2.0,C#,"{""PowerShell"": {""size"": 695, ""percentage"": ""0.09""}, ""Shell"": {""size"": 5565, ""percentage"": ""0.72""}, ""C"": {""size"": 5427, ""percentage"": ""0.70""}, ""C++"": {""size"": 1221, ""percentage"": ""0.16""}, ""Makefile"": {""size"": 1592, ""percentage"": ""0.21""}, ""C#"": {""size"": 748794, ""percentage"": ""97.06""}, ""Batchfile"": {""size"": 3029, ""percentage"": ""0.39""}, ""VBScript"": {""size"": 1955, ""percentage"": ""0.25""}, ""HTML"": {""size"": 2626, ""percentage"": ""0.34""}, ""SCSS"": {""size"": 539, ""percentage"": ""0.07""}}",1504.0,1.0,14.0,24.0,0.0
Gitea,a.petti1,hello-world,94798,2025-03-21T13:49:38Z,2025-03-21T14:33:15Z,master,0,0,28378.0,NOASSERTION,,,4.0,2.0,1.0,0.0,0.0
Gitea,dooteeen,dotfiles,53068,2024-03-24T07:04:56Z,2025-03-21T14:31:19Z,master,0,0,128524.0,,Nushell,"{""Shell"": {""size"": 222, ""percentage"": ""4.12""}, ""Nu"": {""size"": 1764, ""percentage"": ""32.71""}, ""Nushell"": {""size"": 3407, ""percentage"": ""63.17""}}",76.0,1.0,2.0,0.0,0.0
Gitea,koko-07870,tmp-2,94801,2025-03-21T14:18:40Z,2025-03-21T14:28:35Z,tmp-2,0,0,89608.0,,Starlark,"{""Starlark"": {""size"": 159, ""percentage"": ""69.13""}, ""Makefile"": {""size"": 71, ""percentage"": ""30.87""}}",2.0,1.0,1.0,,
Gitea,HarikNguyen,images_b,94800,2025-03-21T14:18:18Z,2025-03-21T14:19:27Z,main,0,0,13084453.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,QYG2297248353,appstore-dpanel,74605,2024-12-04T03:23:24Z,2025-03-21T14:11:20Z,master,0,0,16248500.0,MIT,Shell,"{""Shell"": {""size"": 162267, ""percentage"": ""95.99""}, ""JavaScript"": {""size"": 6775, ""percentage"": ""4.01""}}",348.0,2.0,3.0,0.0,0.0
Gitea,gitea,git,602,2019-06-04T07:58:14Z,2025-03-21T14:11:15Z,master,7,2,4720232.0,MIT,Go,"{""Makefile"": {""size"": 1005, ""percentage"": ""0.82""}, ""Go"": {""size"": 106245, ""percentage"": ""86.36""}, ""Roff"": {""size"": 513, ""percentage"": ""0.42""}, ""Shell"": {""size"": 15268, ""percentage"": ""12.41""}}",224.0,4.0,55.0,152.0,140.0
Gitea,sciabc,scido,84295,2025-01-03T14:20:30Z,2025-03-21T13:46:01Z,main,0,0,4253511.0,,,,44.0,1.0,1.0,0.0,0.0
Gitea,asem11,kms-simulation,88859,2025-02-08T15:27:53Z,2025-03-21T13:24:37Z,master,0,0,213168.0,,Jupyter Notebook,"{""Python"": {""size"": 70128, ""percentage"": ""46.94""}, ""Jupyter Notebook"": {""size"": 78608, ""percentage"": ""52.62""}, ""R"": {""size"": 662, ""percentage"": ""0.44""}}",9.0,1.0,1.0,0.0,0.0
Gitea,rxf,nixcfg,94792,2025-03-21T12:31:47Z,2025-03-21T13:02:26Z,main,0,0,297889.0,,Nix,"{""Nix"": {""size"": 60308, ""percentage"": ""77.43""}, ""CSS"": {""size"": 13654, ""percentage"": ""17.53""}, ""Shell"": {""size"": 3922, ""percentage"": ""5.04""}}",2.0,1.0,1.0,0.0,0.0
Gitea,docker,login-action,36491,2023-03-21T02:01:46Z,2025-03-21T12:01:32Z,master,0,0,21199253.0,Apache-2.0,TypeScript,"{""TypeScript"": {""size"": 16492, ""percentage"": ""82.41""}, ""Dockerfile"": {""size"": 2348, ""percentage"": ""11.73""}, ""HCL"": {""size"": 1171, ""percentage"": ""5.85""}}",438.0,4.0,18.0,0.0,0.0
Gitea,s.grassi19,HelloWorld,94787,2025-03-21T10:55:56Z,2025-03-21T11:26:48Z,main,0,0,1542108.0,,,,2.0,1.0,1.0,0.0,0.0
Gitea,gjcxn358,go-to-word,68032,2024-09-20T22:22:47Z,2025-03-21T11:17:18Z,main,0,0,2040364572.0,GPL-3.0,,,115.0,1.0,2.0,0.0,0.0
Gitea,chakri,test,94789,2025-03-21T11:09:59Z,2025-03-21T11:10:00Z,main,0,0,24101.0,,,,,0.0,0.0,0.0,
Gitea,aqryan66,clash,56988,2024-05-12T18:54:59Z,2025-03-21T10:14:44Z,main,0,0,146889.0,,,,330.0,1.0,1.0,0.0,0.0
Gitea,TF,180-hello-database,94784,2025-03-21T09:29:33Z,2025-03-21T09:34:28Z,main,0,0,1222510.0,,PHP,"{""PHP"": {""size"": 15631, ""percentage"": ""92.40""}, ""Hack"": {""size"": 1285, ""percentage"": ""7.60""}}",5.0,1.0,2.0,0.0,0.0
Gitea,inferno0230,clang-r547379,94781,2025-03-21T08:36:29Z,2025-03-21T08:43:57Z,master,0,0,6105965954.0,NOASSERTION,C++,"{""Starlark"": {""size"": 665, ""percentage"": ""0.00""}, ""Python"": {""size"": 21113707, ""percentage"": ""21.40""}, ""Shell"": {""size"": 26082, ""percentage"": ""0.03""}, ""Perl"": {""size"": 78564, ""percentage"": ""0.08""}, ""C"": {""size"": 18626595, ""percentage"": ""18.88""}, ""C++"": {""size"": 57449269, ""percentage"": ""58.22""}, ""Pawn"": {""size"": 178320, ""percentage"": ""0.18""}, ""NASL"": {""size"": 471933, ""percentage"": ""0.48""}, ""CMake"": {""size"": 585374, ""percentage"": ""0.59""}, ""CSS"": {""size"": 25303, ""percentage"": ""0.03""}, ""JavaScript"": {""size"": 38584, ""percentage"": ""0.04""}, ""Batchfile"": {""size"": 74, ""percentage"": ""0.00""}, ""PowerShell"": {""size"": 8786, ""percentage"": ""0.01""}, ""Roff"": {""size"": 30257, ""percentage"": ""0.03""}, ""AppleScript"": {""size"": 1429, ""percentage"": ""0.00""}, ""Emacs Lisp"": {""size"": 32820, ""percentage"": ""0.03""}}",1.0,1.0,1.0,0.0,0.0
Gitea,danuki.jr,queue,94777,2025-03-21T07:21:55Z,2025-03-21T07:41:21Z,main,0,0,109566.0,MIT,JavaScript,"{""JavaScript"": {""size"": 31513, ""percentage"": ""99.23""}, ""Shell"": {""size"": 243, ""percentage"": ""0.77""}}",1.0,1.0,1.0,0.0,0.0
Gitea,stommydx,advent-of-code-2023,81955,2024-12-22T17:50:27Z,2025-03-21T07:36:15Z,master,0,0,52604.0,,C++,"{""C++"": {""size"": 11067, ""percentage"": ""84.80""}, ""Python"": {""size"": 1805, ""percentage"": ""13.83""}, ""Shell"": {""size"": 178, ""percentage"": ""1.36""}}",3.0,1.0,1.0,0.0,0.0
Gitea,xby,troila,16613,2020-10-12T07:02:31Z,2025-03-21T07:23:30Z,master,0,0,,,,,,,,0.0,0.0
Gitea,aoliaoduo,easy_report,93997,2025-03-11T03:00:09Z,2025-03-21T07:20:02Z,master,0,0,972927.0,,Python,"{""Python"": {""size"": 38201, ""percentage"": ""98.25""}, ""Jupyter Notebook"": {""size"": 682, ""percentage"": ""1.75""}}",8.0,1.0,1.0,0.0,0.0
Gitea,9997,9999,90035,2025-02-22T09:25:45Z,2025-03-21T07:03:56Z,main,0,0,108004.0,,,,24.0,1.0,1.0,0.0,0.0
Gitea,Prizmo,LaPrizmo_TG_Bot,94760,2025-03-20T22:33:47Z,2025-03-21T06:52:59Z,main,0,0,650653.0,,HTML,"{""Python"": {""size"": 137198, ""percentage"": ""43.04""}, ""Shell"": {""size"": 142, ""percentage"": ""0.04""}, ""CSS"": {""size"": 4744, ""percentage"": ""1.49""}, ""JavaScript"": {""size"": 16701, ""percentage"": ""5.24""}, ""HTML"": {""size"": 159954, ""percentage"": ""50.18""}}",1.0,1.0,1.0,,
Gitea,curben,splunk-malware-filter,37913,2023-06-04T05:50:41Z,2025-03-21T05:53:40Z,main,0,0,105337.0,MIT,Python,"{""Python"": {""size"": 21220, ""percentage"": ""100.00""}}",74.0,1.0,1.0,0.0,0.0
Gitea,samuvel307,demo,94775,2025-03-21T05:22:39Z,2025-03-21T05:39:03Z,main,0,0,26520.0,,,,8.0,1.0,1.0,0.0,0.0
Gitea,HD,1,94759,2025-03-20T21:42:00Z,2025-03-21T05:14:24Z,main,0,0,,,,,,,,,
Gitea,anguyen611,testing,94753,2025-03-20T19:11:43Z,2025-03-21T04:17:06Z,main,0,0,904561.0,,HTML,"{""HTML"": {""size"": 1726, ""percentage"": ""38.18""}, ""CSS"": {""size"": 930, ""percentage"": ""20.57""}, ""JavaScript"": {""size"": 1628, ""percentage"": ""36.01""}, ""TypeScript"": {""size"": 237, ""percentage"": ""5.24""}}",19.0,1.0,1.0,0.0,0.0
Gitea,zalfatron,todo,87262,2025-01-20T21:08:51Z,2025-03-21T04:13:50Z,main,0,0,81699.0,GPL-3.0,C,"{""Makefile"": {""size"": 125, ""percentage"": ""2.19""}, ""C"": {""size"": 5593, ""percentage"": ""97.81""}}",4.0,1.0,1.0,0.0,0.0
Gitea,gento,sc,94666,2025-03-19T23:23:59Z,2025-03-21T03:46:54Z,main,0,0,,,,,,,,,
Gitea,casinongonclub,CasinoNgonclub,94772,2025-03-21T03:27:16Z,2025-03-21T03:27:16Z,main,0,0,,,,,,,,,
Gitea,ultraskid,goofy-ahh-xeno-repo,88388,2025-02-01T17:09:33Z,2025-03-21T03:09:44Z,main,0,0,6111763.0,,,,11.0,1.0,1.0,0.0,0.0
Gitea,sanjeevraj-belsterns,demo-repository,94771,2025-03-21T03:05:03Z,2025-03-21T03:05:52Z,main,0,0,26762.0,,TypeScript,"{""TypeScript"": {""size"": 150, ""percentage"": ""100.00""}}",1.0,1.0,1.0,0.0,0.0
Gitea,freebloxdcheats,SimpleBloxdHack,88559,2025-02-05T00:17:08Z,2025-03-21T03:04:59Z,main,0,0,113546.0,NOASSERTION,,,13.0,1.0,1.0,0.0,0.0
Gitea,openhuman,openhuman,94770,2025-03-21T03:00:12Z,2025-03-21T03:00:13Z,main,0,0,31615.0,MIT,,,1.0,1.0,1.0,0.0,0.0
Gitea,StevieTheScotsman,Documents,86025,2025-01-13T02:20:20Z,2025-03-21T02:56:01Z,main,1,0,419894.0,,,,87.0,1.0,3.0,0.0,0.0
Gitea,greencloud,voicelist,52368,2024-03-11T03:33:00Z,2025-03-21T01:38:34Z,root,0,0,68166.0,,Shell,"{""Shell"": {""size"": 16505, ""percentage"": ""100.00""}}",78.0,1.0,1.0,0.0,0.0
Gitea,xiaomi-mt6897-duchamp-gitea,vendor_xiaomi_duchamp,90177,2025-02-24T07:17:03Z,2025-03-21T01:31:21Z,fifteen,0,1,3124929196.0,,Makefile,"{""Makefile"": {""size"": 184866, ""percentage"": ""100.00""}}",18.0,3.0,2.0,0.0,0.0
Gitea,s2.lk,study,94766,2025-03-21T01:03:16Z,2025-03-21T01:03:16Z,main,0,0,24101.0,,,,,0.0,0.0,0.0,
Gitea,leeshan,practice,94673,2025-03-20T01:00:43Z,2025-03-21T01:00:03Z,main,0,0,224163.0,,Java,"{""Java"": {""size"": 59697, ""percentage"": ""100.00""}}",6.0,2.0,2.0,4.0,4.0
Gitea,NostrGit,NostrGit,94564,2025-03-19T04:06:15Z,2025-03-20T23:12:50Z,main,0,0,,,,,,,,,
Gitea,AzrailVOI,lab2series,88582,2025-02-05T06:30:50Z,2025-03-20T22:40:36Z,master,0,0,2859460.0,,Java,"{""Java"": {""size"": 31355, ""percentage"": ""80.44""}, ""CSS"": {""size"": 1016, ""percentage"": ""2.61""}, ""JavaScript"": {""size"": 6608, ""percentage"": ""16.95""}}",8.0,2.0,1.0,0.0,0.0
Gitea,jsilva02,Karavan,60833,2024-07-09T01:16:22Z,2025-03-20T22:26:55Z,master,0,0,33841.0,,Java,"{""Shell"": {""size"": 673, ""percentage"": ""40.25""}, ""Java"": {""size"": 999, ""percentage"": ""59.75""}}",1.0,2.0,2.0,0.0,0.0
Gitea,HinohArata,vendor_xiaomi_camera,93977,2025-03-10T20:53:29Z,2025-03-20T21:39:30Z,4.7,0,0,337134252.0,,Makefile,"{""Makefile"": {""size"": 12008, ""percentage"": ""87.81""}, ""Python"": {""size"": 1498, ""percentage"": ""10.95""}, ""C"": {""size"": 169, ""percentage"": ""1.24""}}",3.0,3.0,1.0,0.0,0.0
Gitea,gitea,act_runner,35024,2022-11-24T08:46:09Z,2025-03-20T21:16:33Z,main,132,107,276523.0,MIT,Go,"{""Shell"": {""size"": 2471, ""percentage"": ""2.60""}, ""Dockerfile"": {""size"": 1222, ""percentage"": ""1.28""}, ""Makefile"": {""size"": 5707, ""percentage"": ""6.00""}, ""Go"": {""size"": 85720, ""percentage"": ""90.12""}}",307.0,2.0,55.0,670.0,233.0
Gitea,gitea,act,34989,2022-11-22T06:45:23Z,2025-03-20T21:16:04Z,main,28,39,48652961.0,MIT,Go,"{""Makefile"": {""size"": 2317, ""percentage"": ""0.24""}, ""Go"": {""size"": 776470, ""percentage"": ""81.10""}, ""Shell"": {""size"": 9886, ""percentage"": ""1.03""}, ""JavaScript"": {""size"": 168741, ""percentage"": ""17.62""}}",1205.0,2.0,201.0,132.0,108.0
Gitea,kkwiatkowski,car-backend,94758,2025-03-20T20:51:00Z,2025-03-20T20:54:29Z,main,0,0,69471.0,,Java,"{""Java"": {""size"": 6791, ""percentage"": ""100.00""}}",1.0,1.0,1.0,0.0,0.0
Gitea,Bareur1996,ef3faasf,94752,2025-03-20T19:07:08Z,2025-03-20T19:07:09Z,main,0,0,29774.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,paulrobertlloyd,indiekit-sandbox,16596,2020-10-09T21:54:29Z,2025-03-20T17:43:21Z,main,0,0,,,,,,,,0.0,0.0
Gitea,ProjectJBS,JBS-Client,62543,2024-07-28T13:05:39Z,2025-03-20T17:08:00Z,main,0,0,,,,,,,,0.0,0.0
Gitea,arshidec9,Product_Bundle_Name,94740,2025-03-20T16:08:38Z,2025-03-20T16:36:56Z,main,0,0,26874.0,,,,4.0,3.0,1.0,0.0,0.0
Gitea,arsmih24,Contora_3.14,87994,2025-01-27T12:38:30Z,2025-03-20T16:35:29Z,main,0,0,13227258.0,MIT,C#,"{""C#"": {""size"": 134038, ""percentage"": ""58.65""}, ""ShaderLab"": {""size"": 80492, ""percentage"": ""35.22""}, ""HLSL"": {""size"": 13994, ""percentage"": ""6.12""}}",25.0,2.0,3.0,0.0,0.0
Gitea,goco,mick,94742,2025-03-20T16:19:43Z,2025-03-20T16:22:38Z,main,0,0,26410.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,Vaishnav-Sabari-Girish,Vaishnav-Sabari-Girish,94221,2025-03-14T04:56:13Z,2025-03-20T16:12:48Z,main,0,0,236819.0,,,,38.0,2.0,2.0,0.0,0.0
Gitea,TCOTC,Temos,94737,2025-03-20T15:58:05Z,2025-03-20T16:11:17Z,main,0,0,28383.0,MIT,,,2.0,1.0,2.0,0.0,0.0
Gitea,Olexa1337,resume-copilot-lib-csharp,94625,2025-03-19T15:27:21Z,2025-03-20T16:10:26Z,main,0,0,1690524.0,,,,2.0,1.0,1.0,0.0,0.0
Gitea,inferno0230,android_kernel_modules_and_devicetree_oneplus_sm8550,94739,2025-03-20T16:04:24Z,2025-03-20T16:09:13Z,oneplus/sm8550_v_15.0.0_oneplus_12r,0,0,429234121.0,,Starlark,"{""Starlark"": {""size"": 376704, ""percentage"": ""40.31""}, ""Shell"": {""size"": 310753, ""percentage"": ""33.25""}, ""Python"": {""size"": 196631, ""percentage"": ""21.04""}, ""Dockerfile"": {""size"": 803, ""percentage"": ""0.09""}, ""Roff"": {""size"": 34, ""percentage"": ""0.00""}, ""Stata"": {""size"": 66, ""percentage"": ""0.01""}, ""Makefile"": {""size"": 19461, ""percentage"": ""2.08""}, ""C"": {""size"": 30017, ""percentage"": ""3.21""}}",4.0,2.0,2.0,0.0,0.0
Gitea,casinosaoclub,casinosaoclub,94736,2025-03-20T15:53:08Z,2025-03-20T15:53:08Z,main,0,0,,,,,,,,,
Gitea,Lisa23888252,lab4,94704,2025-03-20T10:41:57Z,2025-03-20T15:37:39Z,main,0,0,39918.0,,C++,"{""C++"": {""size"": 125, ""percentage"": ""69.44""}, ""C"": {""size"": 55, ""percentage"": ""30.56""}}",11.0,1.0,2.0,0.0,0.0
Gitea,daxiongsvip,daxiongyun,94729,2025-03-20T15:06:24Z,2025-03-20T15:23:24Z,,0,0,,,,,,,,,
Gitea,vi68vinn,vi68vin,94726,2025-03-20T14:50:31Z,2025-03-20T14:50:31Z,main,0,0,,,,,,,,,
Gitea,helentran9924,helentran9924,94725,2025-03-20T14:49:05Z,2025-03-20T14:49:05Z,main,0,0,,,,,,,,,
Gitea,romandoneryan,sausage-pet-store,94692,2025-03-20T06:56:51Z,2025-03-20T14:37:21Z,main,0,0,1095909.0,MIT,Java,"{""Java"": {""size"": 26485, ""percentage"": ""49.93""}, ""JavaScript"": {""size"": 1773, ""percentage"": ""3.34""}, ""TypeScript"": {""size"": 20071, ""percentage"": ""37.84""}, ""CSS"": {""size"": 184, ""percentage"": ""0.35""}, ""HTML"": {""size"": 4526, ""percentage"": ""8.53""}}",2.0,2.0,1.0,0.0,0.0
Gitea,skomml,skills,94710,2025-03-20T13:04:55Z,2025-03-20T14:29:45Z,main,0,0,34112.0,,,,73.0,1.0,2.0,0.0,0.0
Gitea,embedded,conan-config,94722,2025-03-20T14:18:50Z,2025-03-20T14:18:54Z,master,0,0,42332.0,,,,22.0,1.0,1.0,0.0,0.0
Gitea,embedded,Amlogic-wiringPi,94721,2025-03-20T14:16:53Z,2025-03-20T14:18:03Z,master,0,0,778667.0,,C,"{""CMake"": {""size"": 3602, ""percentage"": ""0.60""}, ""Python"": {""size"": 3110, ""percentage"": ""0.52""}, ""Roff"": {""size"": 10479, ""percentage"": ""1.76""}, ""C"": {""size"": 579010, ""percentage"": ""97.12""}}",42.0,1.0,2.0,0.0,0.0
Gitea,embedded,FrameBuffer,94718,2025-03-20T13:54:10Z,2025-03-20T14:10:28Z,master,0,0,300442.0,,C++,"{""CMake"": {""size"": 2330, ""percentage"": ""4.87""}, ""Python"": {""size"": 2633, ""percentage"": ""5.50""}, ""C++"": {""size"": 42899, ""percentage"": ""89.63""}}",158.0,1.0,2.0,0.0,0.0
Gitea,embedded,TinyGL,94719,2025-03-20T13:55:21Z,2025-03-20T14:10:28Z,master,0,0,1254630.0,,C++,"{""CMake"": {""size"": 13750, ""percentage"": ""11.96""}, ""Python"": {""size"": 23258, ""percentage"": ""20.23""}, ""C++"": {""size"": 76343, ""percentage"": ""66.41""}, ""Shell"": {""size"": 1221, ""percentage"": ""1.06""}, ""Dockerfile"": {""size"": 378, ""percentage"": ""0.33""}}",645.0,1.0,2.0,0.0,0.0
Gitea,bupt,test,94717,2025-03-20T13:50:33Z,2025-03-20T13:53:07Z,main,0,0,26431.0,,,,1.0,2.0,1.0,0.0,0.0
Gitea,CyCyriac,matchmaking-server,94715,2025-03-20T13:50:06Z,2025-03-20T13:50:06Z,main,0,0,34951.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,naosense,test,94712,2025-03-20T13:37:39Z,2025-03-20T13:41:07Z,main,0,0,26459.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,soys,leaf,94711,2025-03-20T13:19:51Z,2025-03-20T13:22:41Z,master,0,0,976418.0,MIT,Blade,"{""PHP"": {""size"": 93682, ""percentage"": ""35.60""}, ""JavaScript"": {""size"": 1034, ""percentage"": ""0.39""}, ""CSS"": {""size"": 93, ""percentage"": ""0.04""}, ""Blade"": {""size"": 168331, ""percentage"": ""63.97""}}",5.0,1.0,1.0,0.0,0.0
Gitea,knelbaker,qu3brawlstars,81287,2024-12-19T13:17:13Z,2025-03-20T12:42:07Z,main,0,0,393247387.0,GPL-2.0,C,"{""C"": {""size"": 13679417, ""percentage"": ""79.31""}, ""Batchfile"": {""size"": 26274, ""percentage"": ""0.15""}, ""Perl"": {""size"": 492713, ""percentage"": ""2.86""}, ""Makefile"": {""size"": 116235, ""percentage"": ""0.67""}, ""Assembly"": {""size"": 51503, ""percentage"": ""0.30""}, ""Shell"": {""size"": 11993, ""percentage"": ""0.07""}, ""Objective-C"": {""size"": 161950, ""percentage"": ""0.94""}, ""Rich Text Format"": {""size"": 5428, ""percentage"": ""0.03""}, ""C++"": {""size"": 2437774, ""percentage"": ""14.13""}, ""HTML"": {""size"": 87988, ""percentage"": ""0.51""}, ""Roff"": {""size"": 119070, ""percentage"": ""0.69""}, ""Yacc"": {""size"": 4247, ""percentage"": ""0.02""}, ""Clarion"": {""size"": 52376, ""percentage"": ""0.30""}}",53.0,2.0,4.0,0.0,0.0
Gitea,OhThatDude,Japan_News,94707,2025-03-20T12:16:37Z,2025-03-20T12:29:15Z,main,0,0,43565.0,CC0-1.0,Kotlin,"{""Kotlin"": {""size"": 5104, ""percentage"": ""100.00""}}",4.0,1.0,1.0,0.0,0.0
Gitea,evilSays,p,69601,2024-10-13T04:32:37Z,2025-03-20T11:45:26Z,main,1,0,,,,,,,,,
